symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2020-09-24 00:00:00+00:00,107.6897585235,109.7098122086,104.4855354368,104.6547024941,167743349,108.22,0.0,110.25,105.0,105.17,1.0,167743349
AAPL,2020-09-25 00:00:00+00:00,111.7298658937,111.8890819477,107.1424533379,107.8987295944,149981441,112.28,0.0,112.44,107.67,108.43,1.0,149981441
AAPL,2020-09-28 00:00:00+00:00,114.3967347982,114.7549709197,112.2274160625,114.4464898151,137672403,114.96,0.0,115.32,112.78,115.01,1.0,137672403
AAPL,2020-09-29 00:00:00+00:00,113.5309975046,114.7450199163,113.0135453291,113.9887436598,100060526,114.09,0.0,115.31,113.57,114.55,1.0,100060526
AAPL,2020-09-30 00:00:00+00:00,115.2425700851,116.6854655744,113.0633003459,113.2324674033,142675184,115.81,0.0,117.26,113.62,113.79,1.0,142675184
AAPL,2020-10-01 00:00:00+00:00,116.2177684158,117.1432117297,115.2624720918,117.0636037027,116120440,116.79,0.0,117.72,115.83,117.64,1.0,116120440
AAPL,2020-10-02 00:00:00+00:00,112.4662401434,114.8047259366,111.6701598735,112.3368770996,144711986,113.02,0.0,115.37,112.22,112.89,1.0,144711986
AAPL,2020-10-05 00:00:00+00:00,115.9291893179,116.0784543685,112.9936433223,113.3518794438,106243839,116.5,0.0,116.65,113.55,113.91,1.0,106243839
AAPL,2020-10-06 00:00:00+00:00,112.6055541907,115.5510511897,111.7000128836,115.1331090479,161498212,113.16,0.0,116.12,112.25,115.7,1.0,161498212
AAPL,2020-10-07 00:00:00+00:00,114.5161468387,114.9838439973,113.5708015181,114.0584006834,96848985,115.08,0.0,115.55,114.13,114.62,1.0,96848985
AAPL,2020-10-08 00:00:00+00:00,114.4066858016,115.8296792842,114.0286471833,115.6804142335,83477153,114.97,0.0,116.4,114.5901,116.25,1.0,83477153
AAPL,2020-10-09 00:00:00+00:00,116.3968864765,116.4267394867,114.3569307847,114.7151669062,100506865,116.97,0.0,117.0,114.92,115.28,1.0,100506865
AAPL,2020-10-12 00:00:00+00:00,123.7904819841,124.5666602474,118.7000462077,119.4717465194,240226769,124.4,0.0,125.18,119.2845,120.06,1.0,240226769
AAPL,2020-10-13 00:00:00+00:00,120.5066508704,124.7756313182,119.063755381,124.6562192777,262330451,121.1,0.0,125.39,119.65,125.27,1.0,262330451
AAPL,2020-10-14 00:00:00+00:00,120.5962099008,122.4271945218,119.0339023709,120.4071408366,151062308,121.19,0.0,123.03,119.62,121.0,1.0,151062308
AAPL,2020-10-15 00:00:00+00:00,120.1185617388,120.6061609041,117.5711048748,118.1383120672,112559219,120.71,0.0,121.2,118.15,118.72,1.0,112559219
AAPL,2020-10-16 00:00:00+00:00,118.4368421684,120.9524558216,118.2278710975,120.6857689311,115393808,119.02,0.0,121.548,118.81,121.28,1.0,115393808
AAPL,2020-10-19 00:00:00+00:00,115.4117371424,119.8289875406,115.0933050344,119.3722364856,120639337,115.98,0.0,120.419,115.66,119.96,1.0,120639337
AAPL,2020-10-20 00:00:00+00:00,116.9342406588,118.3970381549,115.0634520243,115.6306592167,124423728,117.51,0.0,118.98,115.63,116.2,1.0,124423728
AAPL,2020-10-21 00:00:00+00:00,116.2973764428,118.1233855621,115.879434301,116.0983563753,89945980,116.87,0.0,118.705,116.45,116.67,1.0,89945980
AAPL,2020-10-22 00:00:00+00:00,115.1828640648,117.4616438377,114.0285476733,116.8745346385,101987954,115.75,0.0,118.04,114.59,117.45,1.0,101987954
AAPL,2020-10-23 00:00:00+00:00,114.4763428252,115.9789443348,113.7200665687,115.8197282808,82572645,115.04,0.0,116.55,114.28,116.39,1.0,82572645
AAPL,2020-10-26 00:00:00+00:00,114.4862938286,115.9789443348,112.3269260962,113.4513894776,111850657,115.05,0.0,116.55,112.88,114.01,1.0,111850657
AAPL,2020-10-27 00:00:00+00:00,116.0286993517,116.7053675812,113.9786931464,114.9241379771,92276772,116.6,0.0,117.28,114.5399,115.49,1.0,92276772
AAPL,2020-10-28 00:00:00+00:00,110.6551575292,114.8644319568,110.5556474955,114.4862938286,143937823,111.2,0.0,115.43,111.1,115.05,1.0,143937823
AAPL,2020-10-29 00:00:00+00:00,114.7549709197,116.357082463,111.6502578667,111.8194249241,146129173,115.32,0.0,116.93,112.2,112.37,1.0,146129173
AAPL,2020-10-30 00:00:00+00:00,108.3266227395,111.4412867958,107.1922083547,110.515843482,190573476,108.86,0.0,111.99,107.72,111.06,1.0,190573476
AAPL,2020-11-02 00:00:00+00:00,108.2370637091,110.1377053537,106.7941682197,108.5753978239,122866899,108.77,0.0,110.68,107.32,109.11,1.0,122866899
AAPL,2020-11-03 00:00:00+00:00,109.8988812727,110.9437366271,108.1972596956,109.1227030095,107624448,110.44,0.0,111.49,108.73,109.66,1.0,107624448
AAPL,2020-11-04 00:00:00+00:00,114.3867837948,115.0236480108,111.7995229173,113.5807525214,138235482,114.95,0.0,115.59,112.35,114.14,1.0,138235482
AAPL,2020-11-05 00:00:00+00:00,118.4467931718,119.0339023709,116.2959833023,117.3720848073,126387074,119.03,0.0,119.62,116.8686,117.95,1.0,126387074
AAPL,2020-11-06 00:00:00+00:00,118.3124546262,118.8208323485,115.7605978241,117.9436315728,114457922,118.69,0.205,119.2,116.13,118.32,1.0,114457922
AAPL,2020-11-09 00:00:00+00:00,115.9499934461,121.6019575352,115.680852299,120.1166971308,154515315,116.32,0.0,121.99,116.05,120.5,1.0,154515315
AAPL,2020-11-10 00:00:00+00:00,115.601106774,117.2159536566,113.7669596975,115.1824427674,138023390,115.97,0.0,117.59,114.13,115.55,1.0,138023390
AAPL,2020-11-11 00:00:00+00:00,119.1099098769,119.2494645457,116.0696117337,116.8172260312,112294954,119.49,0.0,119.63,116.44,117.19,1.0,112294954
AAPL,2020-11-12 00:00:00+00:00,118.8308005391,120.1466017027,118.1928363386,119.2394963551,103350674,119.21,0.0,120.53,118.57,119.62,1.0,103350674
AAPL,2020-11-13 00:00:00+00:00,118.8806414923,119.2910319007,117.4950629943,119.0600689237,81688586,119.26,0.0,119.6717,117.87,119.44,1.0,81688586
AAPL,2020-11-16 00:00:00+00:00,119.9173333182,120.6051384719,117.7701850558,118.5417230108,91183018,120.3,0.0,120.99,118.146,118.92,1.0,91183018
AAPL,2020-11-17 00:00:00+00:00,119.0102279705,120.2902433298,118.5815957733,119.1697190207,74270973,119.39,0.0,120.6741,118.96,119.55,1.0,74270973
AAPL,2020-11-18 00:00:00+00:00,117.6545540444,119.4388601678,117.6246494725,118.2327091012,76322111,118.03,0.0,119.82,118.0,118.61,1.0,76322111
AAPL,2020-11-19 00:00:00+00:00,118.2626136731,118.6812776796,116.4384347872,117.2159536566,74112972,118.64,0.0,119.06,116.81,117.59,1.0,74112972
AAPL,2020-11-20 00:00:00+00:00,116.9667488907,118.3922001513,116.9169079376,118.2626136731,73604287,117.34,0.0,118.77,117.29,118.64,1.0,73604287
AAPL,2020-11-23 00:00:00+00:00,113.4878503597,117.2460575923,113.3881684534,116.8072578406,127959318,113.85,0.0,117.6202,113.75,117.18,1.0,127959318
AAPL,2020-11-24 00:00:00+00:00,114.8036515233,115.4814884864,112.2318583399,113.5476595035,113226248,115.17,0.0,115.85,112.59,113.91,1.0,113226248
AAPL,2020-11-25 00:00:00+00:00,115.6609159178,116.3786256434,114.8036515233,115.1824427674,76499234,116.03,0.0,116.75,115.17,115.55,1.0,76499234
AAPL,2020-11-27 00:00:00+00:00,116.2191345932,117.1162717502,115.8503115398,116.199198212,46691331,116.59,0.0,117.49,116.22,116.57,1.0,46691331
AAPL,2020-11-30 00:00:00+00:00,118.671309489,120.5852020906,116.4384347872,116.5979258373,169410176,119.05,0.0,120.97,116.81,116.97,1.0,169410176
AAPL,2020-12-01 00:00:00+00:00,122.3296354514,123.0765519756,119.6282557898,120.6250748531,125920963,122.72,0.0,123.4693,120.01,121.01,1.0,125920963
AAPL,2020-12-02 00:00:00+00:00,122.6884903142,122.9775678426,120.5054565655,121.6318621071,89004195,123.08,0.0,123.37,120.89,122.02,1.0,89004195
AAPL,2020-12-03 00:00:00+00:00,122.5489356454,123.3862636586,121.8212577291,123.1270907021,78967630,122.94,0.0,123.78,122.21,123.52,1.0,78967630
AAPL,2020-12-04 00:00:00+00:00,121.8611304917,122.4699875755,121.1334525754,122.2100171638,78260421,122.25,0.0,122.8608,121.52,122.6,1.0,78260421
AAPL,2020-12-07 00:00:00+00:00,123.3563590867,124.1737507186,121.8611304917,121.9209396355,86711990,123.75,0.0,124.57,122.25,122.31,1.0,86711990
AAPL,2020-12-08 00:00:00+00:00,123.9843550965,124.5824465345,122.6984585049,123.9743869059,82225512,124.38,0.0,124.98,123.09,124.37,1.0,82225512
AAPL,2020-12-09 00:00:00+00:00,121.3926255319,125.549361026,120.6151066625,124.133877956,115089193,121.78,0.0,125.95,121.0,124.53,1.0,115089193
AAPL,2020-12-10 00:00:00+00:00,122.8479813644,123.4759773742,119.7678104587,120.1166971308,81312170,123.24,0.0,123.87,120.15,120.5,1.0,81312170
AAPL,2020-12-11 00:00:00+00:00,122.0206215418,122.369508214,120.166538084,122.0405579231,86939786,122.41,0.0,122.76,120.55,122.43,1.0,86939786
AAPL,2020-12-14 00:00:00+00:00,121.3926255319,122.9576314613,121.1533889567,122.2100171638,79075988,121.78,0.0,123.35,121.54,122.6,1.0,79075988
AAPL,2020-12-15 00:00:00+00:00,127.4732218182,127.4931581995,123.7351503307,123.944482334,157572262,127.88,0.0,127.9,124.13,124.34,1.0,157572262
AAPL,2020-12-16 00:00:00+00:00,127.4034444838,127.9616631592,126.1574206546,127.0047168584,98208591,127.81,0.0,128.37,126.56,127.41,1.0,98208591
AAPL,2020-12-17 00:00:00+00:00,128.2906134501,129.1678142258,127.6376969636,128.4899772628,94359811,128.7,0.0,129.58,128.045,128.9,1.0,94359811
AAPL,2020-12-18 00:00:00+00:00,126.2521184656,128.6893410754,125.7188202667,128.5497864066,192541496,126.655,0.0,129.1,126.12,128.96,1.0,192541496
AAPL,2020-12-21 00:00:00+00:00,127.8221084904,127.9018540154,123.0563165486,124.6223192971,121251553,128.23,0.0,128.31,123.449,125.02,1.0,121251553
AAPL,2020-12-22 00:00:00+00:00,131.4604980715,133.9774662064,129.2375915603,131.1913569244,169351825,131.88,0.0,134.405,129.65,131.61,1.0,169351825
AAPL,2020-12-23 00:00:00+00:00,130.5434245332,132.0087485563,130.3639971018,131.7396074092,88223692,130.96,0.0,132.43,130.78,132.16,1.0,88223692
AAPL,2020-12-24 00:00:00+00:00,131.5502117872,133.0354721916,130.6829792021,130.902279396,54930064,131.97,0.0,133.46,131.1,131.32,1.0,54930064
AAPL,2020-12-28 00:00:00+00:00,136.2551977661,136.9031301573,133.0853131447,133.5637862951,123124632,136.69,0.0,137.34,133.51,133.99,1.0,123124632
AAPL,2020-12-29 00:00:00+00:00,134.4409870708,138.34752098,133.9135701044,137.6108716922,121047324,134.87,0.0,138.789,134.3409,138.05,1.0,121047324
AAPL,2020-12-30 00:00:00+00:00,133.294645148,135.5574244218,132.9756630478,135.1487286058,96452124,133.72,0.0,135.99,133.4,135.58,1.0,96452124
AAPL,2020-12-31 00:00:00+00:00,132.2679215128,134.3114005926,131.3010070214,133.6535000108,99116586,132.69,0.0,134.74,131.72,134.08,1.0,99116586
AAPL,2021-01-04 00:00:00+00:00,128.9983549851,133.1865899616,126.3567844673,133.0952813354,143301887,129.41,0.0,133.6116,126.76,133.52,1.0,143301887
AAPL,2021-01-05 00:00:00+00:00,130.5932654864,131.3209434026,128.021472303,128.4800090721,97664898,131.01,0.0,131.74,128.43,128.89,1.0,97664898
AAPL,2021-01-06 00:00:00+00:00,126.1972934171,130.633038567,125.9799868613,127.3137307681,155087970,126.6,0.0,131.0499,126.382,127.72,1.0,155087970
AAPL,2021-01-07 00:00:00+00:00,130.5035517707,131.2112933057,127.4532854369,127.9516949686,109578157,130.92,0.0,131.63,127.86,128.36,1.0,109578157
AAPL,2021-01-08 00:00:00+00:00,131.6299573123,132.208112369,129.815746617,132.0087485563,105158245,132.05,0.0,132.63,130.23,132.43,1.0,105158245
AAPL,2021-01-11 00:00:00+00:00,128.5697227878,129.7559374732,128.0912496375,128.7790547911,100620880,128.98,0.0,130.17,128.5,129.19,1.0,100620880
AAPL,2021-01-12 00:00:00+00:00,128.3902953564,129.2774643228,126.4564663736,128.0912496375,90440255,128.8,0.0,129.69,126.86,128.5,1.0,90440255
AAPL,2021-01-13 00:00:00+00:00,130.4736471988,131.0318658743,128.0812814468,128.3504225939,88636831,130.89,0.0,131.45,128.49,128.76,1.0,88636831
AAPL,2021-01-14 00:00:00+00:00,128.4999454534,130.5832972958,128.3504225939,130.3839334831,90221755,128.91,0.0,131.0,128.76,130.8,1.0,90221755
AAPL,2021-01-15 00:00:00+00:00,126.7355757113,129.8099650664,126.5960210425,128.3703589752,111598531,127.14,0.0,130.2242,127.0,128.78,1.0,111598531
AAPL,2021-01-19 00:00:00+00:00,127.423380865,128.3005816408,126.5342182605,127.3735399119,90757329,127.83,0.0,128.71,126.938,127.78,1.0,90757329
AAPL,2021-01-20 00:00:00+00:00,131.610020931,132.0685577001,128.1410905906,128.2507406876,104319489,132.03,0.0,132.49,128.55,128.66,1.0,104319489
AAPL,2021-01-21 00:00:00+00:00,136.4346251975,139.2257185748,133.1650586698,133.3743906731,120529544,136.87,0.0,139.67,133.59,133.8,1.0,120529544
AAPL,2021-01-22 00:00:00+00:00,138.6276271368,139.4051460062,134.5905099303,135.8465019501,114459360,139.07,0.0,139.85,135.02,136.28,1.0,114459360
AAPL,2021-01-25 00:00:00+00:00,142.4653805306,144.628477898,136.1056749066,142.6149033901,157611713,142.92,0.0,145.09,136.54,143.07,1.0,157611713
AAPL,2021-01-26 00:00:00+00:00,142.7046171058,143.840990838,140.9203109825,143.1432174937,98390555,143.16,0.0,144.3,141.37,143.6,1.0,98390555
AAPL,2021-01-27 00:00:00+00:00,141.6081161362,143.840990838,139.9633646817,142.9737582529,140843759,142.06,0.0,144.3,140.41,143.43,1.0,140843759
AAPL,2021-01-28 00:00:00+00:00,136.6539253914,141.5383388017,136.2651659567,139.0761957153,142621128,137.09,0.0,141.99,136.7,139.52,1.0,142621128
AAPL,2021-01-29 00:00:00+00:00,131.5402435966,136.3050387193,129.7958102357,135.3979333716,177523812,131.96,0.0,136.74,130.21,135.83,1.0,177523812
AAPL,2021-02-01 00:00:00+00:00,133.7133091546,134.9493647931,130.5135199613,133.3245497199,106239823,134.14,0.0,135.38,130.93,133.75,1.0,106239823
AAPL,2021-02-02 00:00:00+00:00,134.5606053584,135.876406522,134.1818141144,135.2982514653,82266419,134.99,0.0,136.31,134.61,135.73,1.0,82266419
AAPL,2021-02-03 00:00:00+00:00,133.5139453419,135.3381242278,133.1849950511,135.3281560372,89880937,133.94,0.0,135.77,133.61,135.76,1.0,89880937
AAPL,2021-02-04 00:00:00+00:00,136.9529711104,136.9629393011,134.1618777331,135.8664383314,84183061,137.39,0.0,137.4,134.59,136.3,1.0,84183061
AAPL,2021-02-05 00:00:00+00:00,136.5293230085,137.1882097677,135.6308410642,137.1183278387,75693830,136.76,0.205,137.42,135.86,137.35,1.0,75693830
AAPL,2021-02-08 00:00:00+00:00,136.6790699992,136.7289856628,134.692426589,135.8005543203,71297214,136.91,0.0,136.96,134.92,136.03,1.0,71297214
AAPL,2021-02-09 00:00:00+00:00,135.7805880549,137.6444389328,135.6208579315,136.3895591505,75986989,136.01,0.0,137.877,135.85,136.62,1.0,75986989
AAPL,2021-02-10 00:00:00+00:00,135.1616338266,136.758935061,134.1733036878,136.2497952925,72647988,135.39,0.0,136.99,134.4,136.48,1.0,72647988
AAPL,2021-02-11 00:00:00+00:00,134.902072376,136.1599470981,133.5443663268,135.670773595,64280029,135.13,0.0,136.39,133.77,135.9,1.0,64280029
AAPL,2021-02-12 00:00:00+00:00,135.1416675611,135.3013976846,133.4665977229,134.1233880242,60145130,135.37,0.0,135.53,133.6921,134.35,1.0,60145130
AAPL,2021-02-16 00:00:00+00:00,132.9653446293,135.7805880549,132.5660193207,135.2614651537,80576316,133.19,0.0,136.01,132.79,135.49,1.0,80576316
AAPL,2021-02-17 00:00:00+00:00,130.6193084413,131.996980756,129.2516192594,131.0286168826,97372199,130.84,0.0,132.22,129.47,131.25,1.0,97372199
AAPL,2021-02-18 00:00:00+00:00,129.4912144445,129.7757337269,127.1950939201,128.9820746761,96856748,129.71,0.0,129.995,127.41,129.2,1.0,96856748
AAPL,2021-02-19 00:00:00+00:00,129.650944568,130.489527716,128.5827493675,130.0203204784,87668834,129.87,0.0,130.71,128.8,130.24,1.0,87668834
AAPL,2021-02-22 00:00:00+00:00,125.7874722073,129.5011975772,125.3881468987,127.794081883,102886922,126.0,0.0,129.72,125.6,128.01,1.0,102886922
AAPL,2021-02-23 00:00:00+00:00,125.6477083493,126.4962746301,118.1903082113,123.5512504792,158273022,125.86,0.0,126.71,118.39,123.76,1.0,158273022
AAPL,2021-02-24 00:00:00+00:00,125.1385685808,125.3482143679,122.0238311738,124.7292601395,111039904,125.35,0.0,125.56,122.23,124.94,1.0,111039904
AAPL,2021-02-25 00:00:00+00:00,120.7859227172,126.2451988423,120.336681745,124.469698689,144766924,120.99,0.0,126.4585,120.54,124.68,1.0,144766924
AAPL,2021-02-26 00:00:00+00:00,121.0554673005,124.6394119451,120.9955685042,122.3832239515,163424672,121.26,0.0,124.85,121.2,122.59,1.0,163424672
AAPL,2021-03-01 00:00:00+00:00,127.5744529633,127.7142168213,122.5828866058,123.5412673465,116307892,127.79,0.0,127.93,122.79,123.75,1.0,116307892
AAPL,2021-03-02 00:00:00+00:00,124.9089565284,128.5028843058,124.7991420685,128.1934071916,102260945,125.12,0.0,128.72,125.01,128.41,1.0,102260945
AAPL,2021-03-03 00:00:00+00:00,121.8541179177,125.4979613586,121.6344889979,124.5994794142,112966340,122.06,0.0,125.71,121.84,124.81,1.0,112966340
AAPL,2021-03-04 00:00:00+00:00,119.9273733037,123.3915203557,118.4199202637,121.5446408035,178154975,120.13,0.0,123.6,118.62,121.75,1.0,178154975
AAPL,2021-03-05 00:00:00+00:00,121.2151974239,121.7293287587,117.3716913287,120.7759395845,153766601,121.42,0.0,121.935,117.57,120.98,1.0,153766601
AAPL,2021-03-08 00:00:00+00:00,116.1637322702,120.7959058499,116.0139852795,120.7260239209,154376610,116.36,0.0,121.0,116.21,120.93,1.0,154376610
AAPL,2021-03-09 00:00:00+00:00,120.880762478,121.8541179177,118.5896335199,118.8292287051,129525780,121.085,0.0,122.06,118.79,119.03,1.0,129525780
AAPL,2021-03-10 00:00:00+00:00,119.777626313,121.9639323775,119.2485202791,121.4847420072,111943326,119.98,0.0,122.17,119.45,121.69,1.0,111943326
AAPL,2021-03-11 00:00:00+00:00,121.7542865905,123.0021781799,121.0554673005,122.333308288,103026514,121.96,0.0,123.21,121.26,122.54,1.0,103026514
AAPL,2021-03-12 00:00:00+00:00,120.825855248,120.965619106,118.9590094303,120.196917887,88105050,121.03,0.0,121.17,119.16,120.4,1.0,88105050
AAPL,2021-03-15 00:00:00+00:00,123.7808625316,123.7908456643,120.2168841524,121.2052142912,92590555,123.99,0.0,124.0,120.42,121.41,1.0,92590555
AAPL,2021-03-16 00:00:00+00:00,125.3581975006,127.0054143985,124.5046396535,125.4879782259,115227936,125.57,0.0,127.22,124.715,125.7,1.0,115227936
AAPL,2021-03-17 00:00:00+00:00,124.5495637507,125.647608518,122.1296523806,123.8407613279,111932636,124.76,0.0,125.8599,122.336,124.05,1.0,111932636
AAPL,2021-03-18 00:00:00+00:00,120.3266986123,122.9722287817,120.1170528253,122.6727348003,121469755,120.53,0.0,123.18,120.32,122.88,1.0,121469755
AAPL,2021-03-19 00:00:00+00:00,119.7876094457,121.2251805566,119.4731407652,119.6977612512,185549522,119.99,0.0,121.43,119.675,119.9,1.0,185549522
AAPL,2021-03-22 00:00:00+00:00,123.1818745687,123.661064939,120.057154029,120.127035958,111912284,123.39,0.0,123.87,120.26,120.33,1.0,111912284
AAPL,2021-03-23 00:00:00+00:00,122.333308288,124.0304408495,121.9339829794,123.1219757724,95467142,122.54,0.0,124.24,122.14,123.33,1.0,95467142
AAPL,2021-03-24 00:00:00+00:00,119.8874407728,122.6927010657,119.862482941,122.612836004,88530485,120.09,0.0,122.9,120.065,122.82,1.0,88530485
AAPL,2021-03-25 00:00:00+00:00,120.3865974086,121.4547926091,118.7992793069,119.3383684735,98844681,120.59,0.0,121.66,119.0,119.54,1.0,98844681
AAPL,2021-03-26 00:00:00+00:00,121.0055516369,121.2750962202,118.7194142452,120.1470022234,94071234,121.21,0.0,121.48,118.92,120.35,1.0,94071234
AAPL,2021-03-29 00:00:00+00:00,121.1852480258,122.3732408188,120.5262614353,121.4448094763,80819203,121.39,0.0,122.58,120.7299,121.65,1.0,80819203
AAPL,2021-03-30 00:00:00+00:00,119.6977612512,120.2000126581,118.6595154489,119.9074070383,85671919,119.9,0.0,120.4031,118.86,120.11,1.0,85671919
AAPL,2021-03-31 00:00:00+00:00,121.9439661121,123.311655294,120.9456528406,121.4448094763,118323826,122.15,0.0,123.52,121.15,121.65,1.0,118323826
AAPL,2021-04-01 00:00:00+00:00,122.7925323929,123.9705420532,122.2833926244,123.451419152,75089134,123.0,0.0,124.18,122.49,123.66,1.0,75089134
AAPL,2021-04-05 00:00:00+00:00,125.6876408802,125.9473021621,122.8624143219,123.661064939,88651175,125.9,0.0,126.1601,123.07,123.87,1.0,88651175
AAPL,2021-04-06 00:00:00+00:00,125.9971179943,126.9155662041,125.4380625623,126.2866288431,80171253,126.21,0.0,127.13,125.65,126.5,1.0,80171253
AAPL,2021-04-07 00:00:00+00:00,127.6842674231,127.7042336886,124.9289227938,125.6177589512,83466716,127.9,0.0,127.92,125.14,125.83,1.0,83466716
AAPL,2021-04-08 00:00:00+00:00,130.140118071,130.1700674691,128.3032216515,128.7324963582,88844591,130.36,0.0,130.39,128.52,128.95,1.0,88844591
AAPL,2021-04-09 00:00:00+00:00,132.7706735414,132.8155976386,129.2516192594,129.581062639,106686703,132.995,0.0,133.04,129.47,129.8,1.0,106686703
AAPL,2021-04-12 00:00:00+00:00,131.0186337499,132.625918117,130.4096626543,132.2964747374,91419983,131.24,0.0,132.85,130.63,132.52,1.0,91419983
AAPL,2021-04-13 00:00:00+00:00,134.2032530859,134.4328651384,131.7074699072,132.2166096757,91266545,134.43,0.0,134.66,131.93,132.44,1.0,91266545
AAPL,2021-04-14 00:00:00+00:00,131.8073012344,134.7722916507,131.4329337576,134.7123928544,87222782,132.03,0.0,135.0,131.655,134.94,1.0,87222782
AAPL,2021-04-15 00:00:00+00:00,134.273135015,134.7722916507,133.4145856015,133.5942819903,89347102,134.5,0.0,135.0,133.64,133.82,1.0,89347102
AAPL,2021-04-16 00:00:00+00:00,133.9337085026,134.4428482711,133.0551928237,134.0734723607,84922386,134.16,0.0,134.67,133.28,134.3,1.0,84922386
AAPL,2021-04-19 00:00:00+00:00,134.6125615273,135.2414988883,133.11509162,133.2848048762,94264215,134.84,0.0,135.47,133.34,133.51,1.0,94264215
AAPL,2021-04-20 00:00:00+00:00,132.8854795676,135.3013976846,131.5876723147,134.7922579161,94812349,133.11,0.0,135.53,131.81,135.02,1.0,94812349
AAPL,2021-04-21 00:00:00+00:00,133.2748217435,133.5244000613,131.0786323775,132.136744614,68847136,133.5,0.0,133.75,131.3001,132.36,1.0,68847136
AAPL,2021-04-22 00:00:00+00:00,131.7174530399,133.9237253699,131.1883470061,132.8155976386,84566456,131.94,0.0,134.15,131.41,133.04,1.0,84566456
AAPL,2021-04-23 00:00:00+00:00,134.0934386261,134.8920892433,131.9370819597,131.9370819597,78756779,134.32,0.0,135.12,132.16,132.16,1.0,78756779
AAPL,2021-04-26 00:00:00+00:00,134.4927639347,134.832190447,133.3347205398,134.6025783945,66905069,134.72,0.0,135.06,133.56,134.83,1.0,66905069
AAPL,2021-04-27 00:00:00+00:00,134.1633205551,135.181600092,133.8837928391,134.7822747834,66015804,134.39,0.0,135.41,134.11,135.01,1.0,66015804
AAPL,2021-04-28 00:00:00+00:00,133.3546868052,134.7922579161,132.8555301694,134.0834554934,107760097,133.58,0.0,135.02,133.08,134.31,1.0,107760097
AAPL,2021-04-29 00:00:00+00:00,133.254855478,136.8388001227,132.2265928084,136.2398121598,151100953,133.48,0.0,137.07,132.45,136.47,1.0,151100953
AAPL,2021-04-30 00:00:00+00:00,131.2382626696,133.3347205398,130.8439289274,131.5577229165,109839466,131.46,0.0,133.56,131.065,131.78,1.0,109839466
AAPL,2021-05-03 00:00:00+00:00,132.3164410028,133.8438603082,131.6076385801,131.8172843671,75135100,132.54,0.0,134.07,131.83,132.04,1.0,75135100
AAPL,2021-05-04 00:00:00+00:00,127.6343517596,131.2681122364,126.4862914974,130.9687180863,137564718,127.85,0.0,131.4899,126.7,131.19,1.0,137564718
AAPL,2021-05-05 00:00:00+00:00,127.8839300774,130.2299662654,127.7541493521,128.9820746761,84000900,128.1,0.0,130.45,127.97,129.2,1.0,84000900
AAPL,2021-05-06 00:00:00+00:00,129.5211638427,129.5311469754,126.9155662041,127.6742842904,78128334,129.74,0.0,129.75,127.13,127.89,1.0,78128334
AAPL,2021-05-07 00:00:00+00:00,130.21,131.2582,129.475,130.85,78973273,130.21,0.22,131.2582,129.475,130.85,1.0,78973273
AAPL,2021-05-10 00:00:00+00:00,126.85,129.54,126.81,129.41,88071229,126.85,0.0,129.54,126.81,129.41,1.0,88071229
AAPL,2021-05-11 00:00:00+00:00,125.91,126.27,122.77,123.5,126142826,125.91,0.0,126.27,122.77,123.5,1.0,126142826
AAPL,2021-05-12 00:00:00+00:00,122.77,124.64,122.25,123.4,112172282,122.77,0.0,124.64,122.25,123.4,1.0,112172282
AAPL,2021-05-13 00:00:00+00:00,124.97,126.15,124.26,124.58,105861339,124.97,0.0,126.15,124.26,124.58,1.0,105861339
AAPL,2021-05-14 00:00:00+00:00,127.45,127.89,125.85,126.25,81917951,127.45,0.0,127.89,125.85,126.25,1.0,81917951
AAPL,2021-05-17 00:00:00+00:00,126.27,126.93,125.17,126.82,74244624,126.27,0.0,126.93,125.17,126.82,1.0,74244624
AAPL,2021-05-18 00:00:00+00:00,124.85,126.99,124.78,126.56,63342929,124.85,0.0,126.99,124.78,126.56,1.0,63342929
AAPL,2021-05-19 00:00:00+00:00,124.69,124.915,122.86,123.16,92611989,124.69,0.0,124.915,122.86,123.16,1.0,92611989
AAPL,2021-05-20 00:00:00+00:00,127.31,127.72,125.1,125.23,76857123,127.31,0.0,127.72,125.1,125.23,1.0,76857123
AAPL,2021-05-21 00:00:00+00:00,125.43,128.0,125.21,127.82,79295436,125.43,0.0,128.0,125.21,127.82,1.0,79295436
AAPL,2021-05-24 00:00:00+00:00,127.1,127.94,125.94,126.01,63092945,127.1,0.0,127.94,125.94,126.01,1.0,63092945
AAPL,2021-05-25 00:00:00+00:00,126.9,128.32,126.32,127.82,72009482,126.9,0.0,128.32,126.32,127.82,1.0,72009482
AAPL,2021-05-26 00:00:00+00:00,126.85,127.39,126.42,126.955,56575920,126.85,0.0,127.39,126.42,126.955,1.0,56575920
AAPL,2021-05-27 00:00:00+00:00,125.28,127.64,125.08,126.44,94625601,125.28,0.0,127.64,125.08,126.44,1.0,94625601
AAPL,2021-05-28 00:00:00+00:00,124.61,125.8,124.55,125.57,71311109,124.61,0.0,125.8,124.55,125.57,1.0,71311109
AAPL,2021-06-01 00:00:00+00:00,124.28,125.35,123.94,125.08,67637118,124.28,0.0,125.35,123.94,125.08,1.0,67637118
AAPL,2021-06-02 00:00:00+00:00,125.06,125.24,124.05,124.28,59278862,125.06,0.0,125.24,124.05,124.28,1.0,59278862
